# Filename: 111144_plot_hist.dat
# Timestamp: Fri Aug 10 11:11:44 2018

# Column 1:
#	name: Real 
#	size: 0
#	type: coordinate
#	units: volt
# Column 2:
#	name: Imag 
#	size: 0
#	type: coordinate
#	units: volt
# Column 3:
#	name: real before 
#	size: 0
#	type: coordinate
#	units: volt
# Column 4:
#	name: Imag  before
#	size: 0
#	type: coordinate
#	units: rad
# Column 5:
#	name: counts_re
#	type: value
# Column 6:
#	name: counts_im
#	type: value
# Column 7:
#	name: counts re before
#	type: value
# Column 8:
#	name: counts_im before
#	type: value

-2.748044904671e-02	-6.661045216345e-03	-3.277551299512e-02	-1.171181804784e-02	1	3	1	1
-2.710620435932e-02	-6.436668722048e-03	-3.235635598054e-02	-1.144861194675e-02	0	0	0	0
-2.673195967194e-02	-6.212292227752e-03	-3.193719896596e-02	-1.118540584567e-02	0	4	0	0
-2.635771498455e-02	-5.987915733455e-03	-3.151804195137e-02	-1.092219974458e-02	0	4	0	0
-2.598347029717e-02	-5.763539239159e-03	-3.109888493679e-02	-1.065899364350e-02	0	2	0	0
-2.560922560978e-02	-5.539162744862e-03	-3.067972792220e-02	-1.039578754242e-02	0	7	0	0
-2.523498092240e-02	-5.314786250566e-03	-3.026057090762e-02	-1.013258144133e-02	0	9	0	0
-2.486073623501e-02	-5.090409756269e-03	-2.984141389303e-02	-9.869375340249e-03	0	12	0	0
-2.448649154763e-02	-4.866033261973e-03	-2.942225687845e-02	-9.606169239165e-03	0	10	0	0
-2.411224686024e-02	-4.641656767676e-03	-2.900309986386e-02	-9.342963138081e-03	0	18	0	0
-2.373800217286e-02	-4.417280273380e-03	-2.858394284928e-02	-9.079757036997e-03	0	14	0	0
-2.336375748547e-02	-4.192903779083e-03	-2.816478583470e-02	-8.816550935913e-03	0	34	0	2
-2.298951279809e-02	-3.968527284787e-03	-2.774562882011e-02	-8.553344834830e-03	0	34	0	1
-2.261526811070e-02	-3.744150790490e-03	-2.732647180553e-02	-8.290138733746e-03	0	27	0	1
-2.224102342331e-02	-3.519774296194e-03	-2.690731479094e-02	-8.026932632662e-03	0	43	0	5
-2.186677873593e-02	-3.295397801897e-03	-2.648815777636e-02	-7.763726531578e-03	0	49	0	1
-2.149253404854e-02	-3.071021307601e-03	-2.606900076177e-02	-7.500520430494e-03	0	43	0	8
-2.111828936116e-02	-2.846644813304e-03	-2.564984374719e-02	-7.237314329410e-03	0	52	0	9
-2.074404467377e-02	-2.622268319008e-03	-2.523068673260e-02	-6.974108228326e-03	0	50	0	21
-2.036979998639e-02	-2.397891824711e-03	-2.481152971802e-02	-6.710902127243e-03	0	63	0	29
-1.999555529900e-02	-2.173515330415e-03	-2.439237270343e-02	-6.447696026159e-03	0	62	0	36
