# Filename: 111144_IQ_postselection_t1=50.0.dat
# Timestamp: Fri Aug 10 11:11:44 2018

# Column 1:
#	name: Real 
#	size: 0
#	type: coordinate
#	units: volt
# Column 2:
#	name: Real-pi
#	size: 0
#	type: coordinate
#	units: volt
# Column 3:
#	name: Imag 
#	type: value
#	units: Volt
# Column 4:
#	name: Imag-pi 
#	type: value
#	units: Volt
# Column 5:
#	name: Real preselect 
#	size: 0
#	type: coordinate
#	units: volt
# Column 6:
#	name: Real-pi preselect
#	size: 0
#	type: coordinate
#	units: volt
# Column 7:
#	name: Imag preselect 
#	type: value
#	units: Volt
# Column 8:
#	name: Imag-pi preselect
#	type: value
#	units: Volt

1.723595210147e-03	-5.057078918915e-04	1.524091034619e-03	-3.269185299834e-03	-2.207091827848e-03	-8.072661188843e-04	-4.015368716220e-04	-3.008392045599e-03
4.591513193624e-03	-8.952123874361e-04	7.334706473185e-03	-2.186306209399e-03	-2.055647493863e-03	-2.087903681759e-03	-2.526993794113e-03	-3.869573017771e-03
7.362325407493e-04	-9.141547855237e-04	9.688642451398e-04	-3.120094828050e-03	-3.604271835949e-04	-6.798014519303e-04	-4.124341248096e-04	-4.059677063454e-03
5.196948974695e-03	-8.539625940216e-04	9.237346980817e-03	-1.283244449302e-03	-1.364172755253e-03	4.254127469778e-05	-4.861973823824e-03	7.679453009325e-04
4.311416115107e-03	-1.640764441238e-03	8.479792359415e-03	-2.495797948850e-03	7.165485012278e-04	2.239208585059e-04	-1.276545374318e-03	-1.650923906071e-03
5.629667078955e-03	-2.881999791661e-03	9.624470658062e-03	-5.824315506972e-03	-1.371858901075e-03	-9.265693506800e-04	-2.432335106411e-03	-2.347413686848e-03
6.385274223836e-03	-2.193910784008e-03	1.035466321574e-02	-5.609409780474e-03	9.667311095859e-05	-5.672749011174e-04	-1.600255308522e-03	-2.176790040145e-03
5.750320346265e-03	5.064036017357e-04	1.063584403400e-02	5.455401310910e-04	5.490757217924e-04	-7.124929810696e-04	-4.111007589347e-04	-1.898046348675e-03
3.152928356545e-03	3.527020121469e-04	7.290706588003e-03	1.517941619372e-03	-1.208708648149e-03	-2.084905170319e-04	-2.619849302449e-03	-1.463214616934e-03
2.377314687544e-03	3.699014208694e-03	6.949217444118e-03	6.768079741084e-03	-7.729198022680e-04	6.397281737777e-03	-1.403261294994e-03	1.153748585680e-02
3.401976951844e-03	-4.182229995700e-04	5.394414812805e-03	-1.799775459113e-03	1.677132098475e-04	-4.866388146477e-04	-1.574230560293e-03	-3.784607368328e-04
3.870640418231e-03	1.638478308085e-03	7.419374528363e-03	1.675418669795e-03	5.726454066942e-04	1.600720631876e-03	1.760163366101e-03	3.199897928048e-03
3.728581209545e-03	-1.884567610510e-03	8.301223699138e-03	-9.125035637750e-04	-2.198262947356e-03	-1.870790339080e-03	-3.060378178493e-03	-2.808965182914e-03
6.211008602762e-03	-2.719123987389e-03	8.530673075976e-03	-7.011805826449e-03	5.439855730558e-04	-4.362662969170e-04	3.733625201483e-04	-3.350143098213e-03
4.861129965845e-03	-1.226407712304e-03	1.009887828145e-02	-2.800597115266e-03	-8.426388472368e-04	5.546147523577e-04	-1.888827733026e-03	1.979754387791e-04
2.651602703106e-03	-8.902498163732e-04	6.192044793726e-03	-2.613177487247e-03	-4.826325325247e-04	1.051650181059e-04	-3.230838879764e-03	-3.092184438628e-04
5.784452116614e-03	-1.366062125879e-03	1.017177630354e-02	-2.769186886357e-03	-1.183123782203e-03	-4.198197920403e-04	-3.099006884121e-03	-3.218226700149e-03
4.561913687084e-03	5.359220894572e-03	8.382908453786e-03	8.631558888051e-03	-1.353530980670e-03	-1.301196329773e-03	-2.649748028319e-03	-3.380311330495e-03
6.274567287282e-03	3.309601138461e-04	9.966025485656e-03	-2.775660289508e-03	-1.750772473614e-03	-1.612956795059e-04	-2.617316135817e-03	-4.778010624184e-04
4.959720819184e-03	-6.180067773664e-04	7.450361718809e-03	-1.813118297174e-03	4.669182515648e-04	-9.220889379700e-04	-2.142005595601e-04	-1.584632795700e-03
4.010522651205e-03	-9.000053784582e-04	7.027338407384e-03	-2.616130931699e-03	-2.591832088432e-03	-6.752623856588e-04	-2.900123300388e-03	-2.104047034517e-03
3.967528836233e-03	-4.488007949844e-04	8.211823766739e-03	-2.527358218560e-03	3.821362830066e-04	-4.335326064848e-04	-1.196651810274e-03	-1.169398719646e-03
4.336642291021e-03	3.888611151256e-04	8.272169831820e-03	9.145040283526e-04	-8.298968025485e-04	-5.519129902911e-04	-2.519787603486e-03	-1.775234018439e-03
4.592095123861e-03	-1.674376847305e-04	6.644946002168e-03	-7.175905358507e-04	-1.080420428101e-03	8.263108520175e-05	-2.056237530998e-03	-1.137709359511e-03
2.547745030063e-03	6.206893734563e-04	4.805779994561e-03	-3.310481122526e-03	-6.902124014183e-04	-5.273981285783e-04	-2.362088886310e-04	-1.613060823758e-03
5.057561564627e-03	-1.998571430632e-03	9.827993953169e-03	-3.607913869722e-03	1.296418164449e-03	-2.124754158872e-03	9.071485476168e-04	-3.184824376424e-03
3.550652010775e-03	-2.330369721685e-03	6.836079647992e-03	-1.906974652095e-03	2.793656192487e-04	-9.750850047062e-04	-9.385907352730e-04	-1.730277016305e-03
4.486138298970e-03	4.156562756946e-04	8.628410341376e-03	1.559621839368e-03	1.715704645814e-03	2.666802726303e-04	3.222000566436e-03	1.813067591401e-03
5.088828007342e-03	-1.221049746623e-03	8.202945877281e-03	-4.498108195448e-03	2.797933408517e-04	-3.960527906677e-04	1.203846042269e-03	-1.999373060157e-03
6.258240577728e-03	-1.382790353532e-03	1.164762753837e-02	-3.068410814348e-03	-7.881146832446e-04	-7.260473898713e-04	-1.016622423642e-03	-1.368316470627e-03
5.151345818820e-03	-1.293896522199e-03	8.270718815025e-03	-3.967651245062e-03	-1.239453422477e-03	-4.355191158988e-04	-3.297773222992e-03	-1.501115914280e-03
-7.021763489540e-06	-1.735111641152e-04	-7.741423241900e-04	9.662063470578e-04	8.523394901421e-04	-2.636412891609e-04	9.568222723084e-04	-1.968840700296e-03
6.016563408707e-03	-2.566995161449e-04	1.017276003823e-02	-1.710854002784e-03	-1.402777672715e-03	-2.465969188631e-03	-1.014136459601e-03	-5.585331212278e-03
4.859129760381e-03	-9.195854969638e-04	1.050915569830e-02	-2.966380999355e-03	4.674112942648e-04	-3.104548555515e-04	1.063151792692e-03	-2.596774572859e-03
5.914072718455e-03	-1.249096262158e-03	8.925413768213e-03	-1.890934037979e-03	-1.891744565708e-03	-1.910198792406e-04	-4.053352174049e-03	-2.903671858381e-03
5.538561777908e-03	-1.868478042287e-03	1.141580523873e-02	-2.422355898808e-03	1.999871746768e-04	-1.540843314545e-04	-1.193361667231e-03	-1.466507674245e-03
5.048658803282e-03	-2.017850487484e-03	9.236583771016e-03	-3.870960531504e-03	-1.752848904235e-04	-1.704342479382e-03	-2.427947444057e-03	-3.162980865545e-03
3.891905098351e-03	-7.376211468162e-04	6.772103222530e-03	-4.244538455492e-03	-1.137012601297e-03	-7.717862915495e-04	-3.195878780761e-03	-6.099209410971e-06
6.375119555166e-03	-1.253157212374e-03	1.153492850557e-02	-1.502378833084e-03	-1.228877840206e-03	-2.528664544558e-04	-6.367973764921e-04	-3.795744553952e-04
5.006522778203e-03	5.518291772100e-05	8.673002712184e-03	4.558897568654e-04	-2.304789295008e-03	-7.413672670833e-04	-3.776584567815e-03	-1.220717494344e-03
5.962954833484e-03	-1.203356398760e-03	9.026357591172e-03	-3.990352029502e-03	-1.259255749354e-03	-1.294969806897e-03	-1.670063568244e-03	-2.372984058824e-03
3.539376600644e-03	-3.371140791572e-03	8.581615881862e-03	-5.741792965919e-03	-5.406876601709e-04	-8.916422498236e-04	-2.335691256084e-03	-3.680560795687e-03
8.201701701621e-03	-3.771408001759e-04	1.389954758693e-02	-2.837072679787e-04	-9.116106184535e-04	-1.179881897551e-03	-1.728144195751e-03	-5.741069072174e-03
5.902927197034e-03	-1.576827820143e-04	1.064600169927e-02	-2.169501211065e-03	-1.206516768536e-03	6.102870561698e-04	-2.938636251175e-03	1.781881512948e-03
5.343490809866e-03	2.436649958905e-06	7.899252769120e-03	1.283184823166e-04	-2.097013433425e-03	-9.290363134919e-04	-6.063523305544e-03	-1.995646200215e-03
